,level_0,index,userId,movieId,rating,timestampRating,tag,timestampTag,title,genres,titleOnly,year,genreCat,tagSentiment
2818,3055,3055,477,67087,3.5,1269833849,comedy,1269833878,"I Love You, Man (2009)",Comedy,"I Love You, Man",2009,189,0.3612
2819,3056,3056,477,67087,3.5,1269833849,Jaime Pressly,1269833873,"I Love You, Man (2009)",Comedy,"I Love You, Man",2009,189,0.0
2820,3057,3057,477,67087,3.5,1269833849,Jason Segel,1269833863,"I Love You, Man (2009)",Comedy,"I Love You, Man",2009,189,0.0
2821,3058,3058,477,67087,3.5,1269833849,masculinity,1269833871,"I Love You, Man (2009)",Comedy,"I Love You, Man",2009,189,0.0
2822,3059,3059,477,67087,3.5,1269833849,Paul Rudd,1269833866,"I Love You, Man (2009)",Comedy,"I Love You, Man",2009,189,0.0
2823,3060,3060,477,68237,4.5,1252898594,2001-like,1252898614,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Moon,2009,288,0.0
2824,3061,3061,477,68237,4.5,1252898594,Sci-fi,1252898620,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Moon,2009,288,0.0
2825,3062,3062,477,68237,4.5,1252898594,solitude,1252898625,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Moon,2009,288,0.0
2826,3063,3063,477,68358,4.5,1242278357,future,1245030304,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2827,3064,3064,477,68358,4.5,1242278357,lack of development,1262795924,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,-0.3182
2828,3065,3065,477,68358,4.5,1242278357,lack of story,1262795926,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,-0.3182
2829,3066,3066,477,68358,4.5,1242278357,quick cuts,1245030309,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,-0.296
2830,3067,3067,477,68358,4.5,1242278357,sci-fi,1262795933,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2831,3068,3068,477,68358,4.5,1242278357,Simon Pegg,1245030316,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2832,3069,3069,477,68358,4.5,1242278357,space,1262795932,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2833,3070,3070,477,68358,4.5,1242278357,space travel,1262795931,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2834,3071,3071,477,68358,4.5,1242278357,time travel,1262795929,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,Star Trek,2009,36,0.0
2835,3072,3072,477,68791,4.0,1243401974,artificial intelligence,1262795849,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.4767
2836,3073,3073,477,68791,4.0,1243401974,bad acting,1262795862,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,-0.5423
2837,3074,3074,477,68791,4.0,1243401974,bad plot,1262795842,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,-0.5423
2838,3075,3075,477,68791,4.0,1243401974,bad script,1262795859,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,-0.5423
2839,3076,3076,477,68791,4.0,1243401974,Christian Bale,1262795846,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2840,3077,3077,477,68791,4.0,1243401974,FIGHTING THE SYSTEM,1262795852,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,-0.3612
2841,3078,3078,477,68791,4.0,1243401974,franchise,1262795875,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2842,3079,3079,477,68791,4.0,1243401974,new composer,1243401981,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2843,3080,3080,477,68791,4.0,1243401974,post-apocalyptic,1262795854,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2844,3081,3081,477,68791,4.0,1243401974,robots,1243401992,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2845,3082,3082,477,68791,4.0,1243401974,sci-fi,1262795871,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2846,3083,3083,477,68791,4.0,1243401974,sequel,1262795873,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,Terminator Salvation,2009,37,0.0
2847,3085,3085,477,69526,3.0,1246346140,bad plot,1262795720,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,-0.5423
2848,3086,3086,477,69526,3.0,1246346140,Michael Bay,1262795729,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,0.0
2849,3087,3087,477,69526,3.0,1246346140,needed more autobots,1246346162,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,0.0
2850,3088,3088,477,69526,3.0,1246346140,plot holes,1262795732,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,0.0
2851,3089,3089,477,69526,3.0,1246346140,ridiculous,1262795737,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,-0.3612
2852,3090,3090,477,69526,3.0,1246346140,Shia LaBeouf,1246346172,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,0.0
2853,3091,3091,477,69526,3.0,1246346140,stop using useless characters for filler,1246346159,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,Transformers: Revenge of the Fallen,2009,36,-0.6124
2862,3100,3100,477,70286,4.5,1250476937,intelligent sci-fi,1250476969,District 9 (2009),Mystery|Sci-Fi|Thriller,District 9,2009,320,0.4588
2863,3101,3101,477,72224,3.5,1296891261,bad humor,1296891269,Gentlemen Broncos (2009),Comedy,Gentlemen Broncos,2009,189,-0.34
2864,3102,3102,477,72998,4.0,1262794395,bad science,1262707524,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,-0.5423
2865,3103,3103,477,72998,4.0,1262794395,futuristic,1262707531,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2866,3104,3104,477,72998,4.0,1262794395,graphic design,1262707532,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2867,3105,3105,477,72998,4.0,1262794395,James Cameron,1262707536,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2868,3106,3106,477,72998,4.0,1262794395,military,1262707534,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2869,3107,3107,477,72998,4.0,1262794395,poor dialogue,1262707537,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,-0.4767
2870,3108,3108,477,72998,4.0,1262794395,sci-fi,1262707551,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2871,3109,3109,477,72998,4.0,1262794395,superficial plot,1262707525,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2872,3110,3110,477,72998,4.0,1262794395,unoriginal,1262794416,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2873,3111,3111,477,72998,4.0,1262794395,white guilt,1262707542,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,-0.2732
2874,3112,3112,537,72998,5.0,1424140083,beautiful scenery,1424140229,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.5994
2875,3113,3113,537,72998,5.0,1424140083,graphic design,1424140242,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2876,3114,3114,537,72998,5.0,1424140083,music,1424140259,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2877,3115,3115,537,72998,5.0,1424140083,politics,1424140263,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2878,3116,3116,537,72998,5.0,1424140083,romance,1424140252,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.5574
2879,3117,3117,537,72998,5.0,1424140083,thought-provoking,1424140286,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2880,3118,3118,537,72998,5.0,1424140083,too long,1424140237,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.0
2881,3119,3119,537,72998,5.0,1424140083,visually stunning,1424140233,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,Avatar,2009,36,0.3818
2882,3120,3120,477,79702,5.0,1282923839,geeky,1282923864,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Scott Pilgrim vs. the World,2010,52,-0.1531
2883,3121,3121,477,79702,5.0,1282923839,Michael Cera,1282923853,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Scott Pilgrim vs. the World,2010,52,0.0
2884,3122,3122,477,79702,5.0,1282923839,stylized,1282923856,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Scott Pilgrim vs. the World,2010,52,0.0
2885,3123,3123,477,79702,5.0,1282923839,video games,1282923860,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,Scott Pilgrim vs. the World,2010,52,0.0
2886,3125,3125,487,112552,3.0,1428574489,passion,1429347541,Whiplash (2014),Drama,Whiplash,2014,263,0.4588
2887,3126,3126,487,112552,3.0,1428574489,psychological,1429347541,Whiplash (2014),Drama,Whiplash,2014,263,0.0
2888,3127,3127,487,112552,3.0,1428574489,suspense,1429347541,Whiplash (2014),Drama,Whiplash,2014,263,0.0
2889,3128,3128,506,112552,3.5,1424486897,jazz,1424487178,Whiplash (2014),Drama,Whiplash,2014,263,0.0
2890,3129,3129,506,112552,3.5,1424486897,music,1424487178,Whiplash (2014),Drama,Whiplash,2014,263,0.0
2891,3130,3130,506,112552,3.5,1424486897,tense,1424487178,Whiplash (2014),Drama,Whiplash,2014,263,-0.34
2892,3131,3131,567,112552,3.5,1525286265,inspirational,1525286276,Whiplash (2014),Drama,Whiplash,2014,263,0.5106
2893,3132,3132,567,112552,3.5,1525286265,inspiring,1525286278,Whiplash (2014),Drama,Whiplash,2014,263,0.4215
2894,3133,3133,567,112552,3.5,1525286265,intense,1525286274,Whiplash (2014),Drama,Whiplash,2014,263,0.0772
2895,3134,3134,509,80834,3.5,1435992464,adventure,1435992979,Sintel (2010),Animation|Fantasy,Sintel,2010,175,0.3182
2896,3135,3135,509,80834,3.5,1435992464,animation,1435992979,Sintel (2010),Animation|Fantasy,Sintel,2010,175,0.0
2897,3136,3136,509,80834,3.5,1435992464,fantasy,1435992979,Sintel (2010),Animation|Fantasy,Sintel,2010,175,0.0
2898,3137,3137,520,60516,4.5,1326610757,enjoyable,1326610782,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,Meet Dave,2008,122,0.4404
2899,3138,3138,537,8533,1.5,1424141947,memory loss,1424141963,"Notebook, The (2004)",Drama|Romance,"Notebook, The",2004,290,-0.3182
2900,3139,3139,537,8533,1.5,1424141947,romance,1424141953,"Notebook, The (2004)",Drama|Romance,"Notebook, The",2004,290,0.5574
2901,3140,3140,537,8533,1.5,1424141947,sad,1424141974,"Notebook, The (2004)",Drama|Romance,"Notebook, The",2004,290,-0.4767
2902,3141,3141,537,55765,5.0,1424138156,corruption,1424139519,American Gangster (2007),Crime|Drama|Thriller,American Gangster,2007,247,0.0
2903,3142,3142,537,55765,5.0,1424138156,Denzel Washington,1424139515,American Gangster (2007),Crime|Drama|Thriller,American Gangster,2007,247,0.0
2904,3143,3143,537,55765,5.0,1424138156,mafia,1424139559,American Gangster (2007),Crime|Drama|Thriller,American Gangster,2007,247,0.0
2905,3144,3144,537,55765,5.0,1424138156,organized crime,1424139529,American Gangster (2007),Crime|Drama|Thriller,American Gangster,2007,247,-0.5423
2906,3145,3145,537,58295,5.0,1424138297,heist,1424139043,"Bank Job, The (2008)",Action|Crime|Thriller,"Bank Job, The",2008,72,0.0
2907,3146,3146,537,58295,5.0,1424138297,robbery,1424139058,"Bank Job, The (2008)",Action|Crime|Thriller,"Bank Job, The",2008,72,0.0
2908,3147,3147,537,58295,5.0,1424138297,small time criminals,1424139056,"Bank Job, The (2008)",Action|Crime|Thriller,"Bank Job, The",2008,72,-0.5719
2909,3148,3148,537,69122,4.0,1424140089,casino,1424140307,"Hangover, The (2009)",Comedy|Crime,"Hangover, The",2009,190,0.0
2910,3149,3149,537,69122,4.0,1424140089,comedy,1424140299,"Hangover, The (2009)",Comedy|Crime,"Hangover, The",2009,190,0.3612
2911,3150,3150,537,69122,4.0,1424140089,funny,1424140317,"Hangover, The (2009)",Comedy|Crime,"Hangover, The",2009,190,0.4404
2912,3151,3151,537,69122,4.0,1424140089,hotel,1424140308,"Hangover, The (2009)",Comedy|Crime,"Hangover, The",2009,190,0.0
2913,3152,3152,537,69122,4.0,1424140089,Las Vegas,1424140298,"Hangover, The (2009)",Comedy|Crime,"Hangover, The",2009,190,0.0
2914,3153,3153,537,69481,3.5,1424144794,war,1424144802,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,"Hurt Locker, The",2008,78,-0.5994
2915,3154,3154,537,80906,5.0,1424461829,business,1424461859,Inside Job (2010),Documentary,Inside Job,2010,259,0.0
2916,3155,3155,537,80906,5.0,1424461829,corruption,1424461848,Inside Job (2010),Documentary,Inside Job,2010,259,0.0
2917,3156,3156,537,80906,5.0,1424461829,economics,1424461852,Inside Job (2010),Documentary,Inside Job,2010,259,0.0
2918,3157,3157,537,80906,5.0,1424461829,investor corruption,1424461854,Inside Job (2010),Documentary,Inside Job,2010,259,0.0
2919,3158,3158,537,80906,5.0,1424461829,politics,1424461849,Inside Job (2010),Documentary,Inside Job,2010,259,0.0
2920,3159,3159,537,80906,5.0,1424461829,truth,1424461857,Inside Job (2010),Documentary,Inside Job,2010,259,0.3182
2921,3160,3160,537,89745,1.5,1424140553,Captain America,1424140576,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.0
2922,3161,3161,537,89745,1.5,1424140553,silly,1424140613,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.0258
2923,3162,3162,537,89745,1.5,1424140553,superhero,1424140571,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.0
2924,3163,3163,537,89745,1.5,1424140553,superhero team,1424140598,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.0
2925,3164,3164,567,89745,4.0,1525285523,fun,1525285537,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.5106
2926,3165,3165,567,89745,4.0,1525285523,great humor,1525285534,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.7351
2927,3166,3166,567,89745,4.0,1525285523,visually appealing,1525285532,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,"Avengers, The",2012,36,0.0
2928,3167,3167,537,90439,5.0,1424138173,bank,1424141059,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2929,3168,3168,537,90439,5.0,1424138173,big corporations,1424138651,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2930,3169,3169,537,90439,5.0,1424138173,business,1424138635,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2931,3170,3170,537,90439,5.0,1424138173,corruption,1424138654,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2932,3171,3171,537,90439,5.0,1424138173,financial crisis,1424138667,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,-0.6249
2933,3172,3172,537,90439,5.0,1424138173,Kevin Spacey,1424138645,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2934,3173,3173,537,90439,5.0,1424138173,realistic,1424138641,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2935,3174,3174,537,90439,5.0,1424138173,suspense,1424141005,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2936,3175,3175,537,90439,5.0,1424138173,Wall Street,1424141052,Margin Call (2011),Drama|Thriller,Margin Call,2011,297,0.0
2937,3176,3176,537,95067,3.0,1424140877,interesting scenario,1424140932,"Thousand Words, A (2012)",Comedy|Drama,"Thousand Words, A",2012,205,0.4019
2938,3177,3177,537,97304,4.5,1424138371,cia,1424138568,Argo (2012),Drama|Thriller,Argo,2012,297,0.0
2939,3178,3178,537,97304,4.5,1424138371,politics,1424138581,Argo (2012),Drama|Thriller,Argo,2012,297,0.0
2940,3179,3179,537,97304,4.5,1424138371,Thrilling,1424138560,Argo (2012),Drama|Thriller,Argo,2012,297,0.4767
2941,3180,3180,537,104218,3.5,1424317293,Adam Sandler,1424317302,Grown Ups 2 (2013),Comedy,Grown Ups 2,2013,189,0.0
2942,3181,3181,537,104841,3.0,1424140760,cliche characters,1424140813,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2943,3182,3182,537,104841,3.0,1424140760,long shots,1424140806,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2944,3183,3183,537,104841,3.0,1424140760,predictable,1424140784,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2945,3184,3184,537,104841,3.0,1424140760,Simple,1424140794,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2946,3185,3185,537,104841,3.0,1424140760,slow action,1424140827,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2947,3186,3186,537,104841,3.0,1424140760,visually appealing,1424140838,Gravity (2013),Action|Sci-Fi|IMAX,Gravity,2013,92,0.0
2948,3187,3187,537,105504,5.0,1424141141,hostage,1424141178,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,2013,146,0.0
2949,3188,3188,537,105504,5.0,1424141141,ocean,1424141170,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,2013,146,0.0
2950,3189,3189,537,105504,5.0,1424141141,suspense,1424141149,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,2013,146,0.0
2951,3190,3190,567,105504,3.0,1525286920,suspense,1525286930,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,2013,146,0.0
2952,3191,3191,567,105504,3.0,1525286920,tense,1525286932,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips,2013,146,-0.34
2953,3197,3197,567,2138,4.5,1525283741,atmospheric,1525283760,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,Watership Down,1978,106,0.0
2954,3198,3198,567,2138,4.5,1525283741,beautiful,1525283752,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,Watership Down,1978,106,0.5994
2955,3212,3212,567,3671,4.5,1525283186,dark humor,1525283215,Blazing Saddles (1974),Comedy|Western,Blazing Saddles,1974,234,0.2732
2956,3213,3213,567,3671,4.5,1525283186,easygoing,1525283227,Blazing Saddles (1974),Comedy|Western,Blazing Saddles,1974,234,0.3182
2957,3214,3214,567,3671,4.5,1525283186,silly,1525283225,Blazing Saddles (1974),Comedy|Western,Blazing Saddles,1974,234,0.0258
2958,3215,3215,567,3676,5.0,1525282299,art house,1525282858,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2959,3216,3216,567,3676,5.0,1525282299,Atmospheric,1525282843,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2960,3217,3217,567,3676,5.0,1525282299,creepy,1525282842,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2961,3218,3218,567,3676,5.0,1525282299,cryptic,1525282831,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2962,3219,3219,567,3676,5.0,1525282299,dark,1525282860,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2963,3220,3220,567,3676,5.0,1525282299,disturbing,1525282840,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.5106
2964,3221,3221,567,3676,5.0,1525282299,dreamlike,1525282845,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2965,3222,3222,567,3676,5.0,1525282299,enigmatic,1525282838,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2966,3223,3223,567,3676,5.0,1525282299,fucked up,1525282866,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.6597
2967,3224,3224,567,3676,5.0,1525282299,gruesome,1525282863,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2968,3225,3225,567,3676,5.0,1525282299,hallucinatory,1525282848,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2969,3226,3226,567,3676,5.0,1525282299,Insane,1525282856,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.4019
2970,3227,3227,567,3676,5.0,1525282299,paranoid,1525282868,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.25
2971,3228,3228,567,3676,5.0,1525282299,strange,1525282854,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.2023
2972,3229,3229,567,3676,5.0,1525282299,surreal,1525282828,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,0.0
2973,3230,3230,567,3676,5.0,1525282299,weird,1525282851,Eraserhead (1977),Drama|Horror,Eraserhead,1977,277,-0.1779
2974,3269,3269,567,8335,3.5,1525285729,heartbreaking,1525285746,Make Way for Tomorrow (1937),Drama,Make Way for Tomorrow,1937,263,-0.4588
2975,3270,3270,567,8477,5.0,1525282230,post-apocalyptic,1525282477,"Jetée, La (1962)",Romance|Sci-Fi,"Jetée, La",1962,323,0.0
2976,3274,3274,567,26717,0.5,1525285883,boring,1525285892,Begotten (1990),Drama|Horror,Begotten,1990,277,-0.3182
2977,3275,3275,567,26717,0.5,1525285883,psychedelic,1525285894,Begotten (1990),Drama|Horror,Begotten,1990,277,0.0
2978,3276,3276,567,26717,0.5,1525285883,symbolic,1525285896,Begotten (1990),Drama|Horror,Begotten,1990,277,0.0
